Calling Party,Called Party,IMEI,IMSI,Call Date,Call Type,Start Time,End Time,Duration (seconds)
7106582310,8141167670,896512904402348,750857308717069,2025-01-16,SMS In,05:03:57,N/A,0
7106582310,9591790087,896512904402348,750857308717069,2025-01-04,Voice Out,03:23:17,03:35:05,708
7106582310,8141167670,896512904402348,750857308717069,2025-01-12,SMS In,12:14:47,N/A,0
7106582310,9591790087,896512904402348,750857308717069,2025-01-17,SMS Out,01:55:50,N/A,0
7106582310,9591790087,896512904402348,750857308717069,2025-02-07,SMS In,14:17:20,N/A,0
7106582310,7834106647,896512904402348,750857308717069,2025-01-31,SMS Out,14:57:50,N/A,0
7106582310,7834106647,896512904402348,750857308717069,2025-01-05,SMS In,21:36:56,N/A,0
7106582310,8387816575,896512904402348,750857308717069,2025-01-30,Missed Call,15:28:10,N/A,0
7106582310,8784499045,896512904402348,750857308717069,2025-02-07,Voice In,05:00:49,05:11:27,638
7106582310,7834106647,896512904402348,750857308717069,2025-01-09,SMS In,00:37:40,N/A,0
7106582310,8137802694,896512904402348,750857308717069,2025-02-08,Missed Call,22:20:16,N/A,0
7106582310,8137802694,896512904402348,750857308717069,2025-01-19,Data Call,19:05:59,19:39:33,2014
7106582310,8651516983,896512904402348,750857308717069,2025-01-31,SMS In,11:42:07,N/A,0
7106582310,8141167670,896512904402348,750857308717069,2025-02-09,Voice Out,03:28:58,04:00:22,1884
8784499045,9591790087,528024924067173,834541865308433,2025-02-03,SMS Out,08:08:17,N/A,0
8784499045,8651516983,528024924067173,834541865308433,2025-02-02,Data Call,07:31:35,08:07:40,2165
8784499045,8137802694,528024924067173,834541865308433,2025-01-05,SMS Out,04:55:09,N/A,0
8784499045,9591790087,528024924067173,834541865308433,2025-02-11,SMS Out,23:52:41,N/A,0
8784499045,7805621410,528024924067173,834541865308433,2025-01-28,Voice Out,04:25:01,04:37:37,756
8784499045,7106582310,528024924067173,834541865308433,2025-01-19,Missed Call,01:35:53,N/A,0
8784499045,9591790087,528024924067173,834541865308433,2025-01-21,Voice In,08:35:00,09:16:17,2477
8784499045,8137802694,528024924067173,834541865308433,2025-02-08,SMS In,10:48:41,N/A,0
8784499045,8141167670,528024924067173,834541865308433,2025-01-26,Missed Call,15:57:01,N/A,0
8784499045,8387816575,528024924067173,834541865308433,2025-01-06,Data Call,03:04:10,03:47:08,2578
8784499045,9591790087,528024924067173,834541865308433,2025-01-30,Voice In,17:01:34,17:23:08,1294
8784499045,7805621410,528024924067173,834541865308433,2025-02-04,Missed Call,03:33:14,N/A,0
8784499045,7328906989,528024924067173,834541865308433,2025-01-09,Voice In,12:44:51,14:37:16,6745
8784499045,8141167670,528024924067173,834541865308433,2025-01-28,Voice In,23:55:27,23:59:09,222
8784499045,7805621410,528024924067173,834541865308433,2025-01-15,Missed Call,23:27:15,N/A,0
8784499045,7106582310,528024924067173,834541865308433,2025-02-04,Missed Call,21:26:32,N/A,0
8784499045,9591790087,528024924067173,834541865308433,2025-01-26,SMS In,08:11:24,N/A,0
8784499045,8387816575,528024924067173,834541865308433,2025-01-13,SMS Out,03:17:15,N/A,0
8784499045,7106582310,528024924067173,834541865308433,2025-01-22,Missed Call,01:57:01,N/A,0
8784499045,7328906989,528024924067173,834541865308433,2025-01-30,SMS In,04:42:33,N/A,0
8651516983,8784499045,931452140592536,384611060731884,2025-01-19,Missed Call,13:14:57,N/A,0
8651516983,8137802694,931452140592536,384611060731884,2025-02-06,SMS Out,04:13:19,N/A,0
8651516983,8387816575,931452140592536,384611060731884,2025-01-25,Missed Call,01:46:59,N/A,0
8651516983,7834106647,931452140592536,384611060731884,2025-01-31,Missed Call,00:41:55,N/A,0
8651516983,8387816575,931452140592536,384611060731884,2025-01-30,SMS In,13:36:59,N/A,0
8651516983,7834106647,931452140592536,384611060731884,2025-01-13,Missed Call,15:08:19,N/A,0
8651516983,8784499045,931452140592536,384611060731884,2025-02-09,Voice Out,14:44:13,16:08:41,5068
8651516983,7328906989,931452140592536,384611060731884,2025-01-25,SMS Out,11:28:13,N/A,0
8651516983,7834106647,931452140592536,384611060731884,2025-02-10,SMS In,15:34:18,N/A,0
8651516983,8387816575,931452140592536,384611060731884,2025-01-25,Data Call,17:03:13,17:45:13,2520
8651516983,9591790087,931452140592536,384611060731884,2025-01-15,Missed Call,08:43:35,N/A,0
8651516983,8141167670,931452140592536,384611060731884,2025-01-10,Data Call,08:34:58,09:34:41,3583
8651516983,8141167670,931452140592536,384611060731884,2025-01-26,SMS In,04:10:53,N/A,0
8651516983,7328906989,931452140592536,384611060731884,2025-01-10,Missed Call,11:43:40,N/A,0
8651516983,7834106647,931452140592536,384611060731884,2025-01-29,Voice Out,13:54:22,15:04:49,4227
8651516983,7834106647,931452140592536,384611060731884,2025-01-30,Data Call,00:38:51,01:26:44,2873
8651516983,7805621410,931452140592536,384611060731884,2025-01-21,Data Call,06:28:31,08:19:57,6686
8651516983,8137802694,931452140592536,384611060731884,2025-01-21,SMS In,14:00:43,N/A,0
8651516983,8784499045,931452140592536,384611060731884,2025-01-31,Voice In,22:50:00,23:36:34,2794
8651516983,8784499045,931452140592536,384611060731884,2025-01-15,SMS In,22:00:21,N/A,0
8651516983,7106582310,931452140592536,384611060731884,2025-01-12,SMS Out,10:18:06,N/A,0
8651516983,8784499045,931452140592536,384611060731884,2025-01-16,Voice Out,05:18:54,06:57:45,5931
8651516983,8387816575,931452140592536,384611060731884,2025-02-09,SMS Out,03:27:42,N/A,0
8651516983,9591790087,931452140592536,384611060731884,2025-01-07,Missed Call,05:12:46,N/A,0
9591790087,8651516983,526081853962392,295673621853748,2025-01-19,Voice Out,23:14:05,23:26:59,774
9591790087,8784499045,526081853962392,295673621853748,2025-01-21,Voice In,23:40:53,00:56:33,4540
9591790087,7834106647,526081853962392,295673621853748,2025-01-15,SMS In,07:24:33,N/A,0
9591790087,8784499045,526081853962392,295673621853748,2025-01-27,Voice In,14:46:44,15:49:23,3759
9591790087,7805621410,526081853962392,295673621853748,2025-02-05,Data Call,03:44:48,04:33:33,2925
9591790087,7834106647,526081853962392,295673621853748,2025-01-22,Voice Out,20:45:54,21:15:20,1766
9591790087,7106582310,526081853962392,295673621853748,2025-01-14,Missed Call,03:03:19,N/A,0
9591790087,8784499045,526081853962392,295673621853748,2025-01-23,SMS Out,20:41:28,N/A,0
9591790087,7106582310,526081853962392,295673621853748,2025-01-10,SMS In,00:39:09,N/A,0
9591790087,8387816575,526081853962392,295673621853748,2025-02-07,Voice In,10:33:13,10:41:15,482
9591790087,8137802694,526081853962392,295673621853748,2025-01-15,Missed Call,14:24:04,N/A,0
9591790087,8141167670,526081853962392,295673621853748,2025-01-20,Voice In,06:42:24,06:48:06,342
9591790087,7106582310,526081853962392,295673621853748,2025-01-16,Voice Out,15:18:09,17:06:59,6530
9591790087,7834106647,526081853962392,295673621853748,2025-01-30,Missed Call,02:41:49,N/A,0
9591790087,7106582310,526081853962392,295673621853748,2025-02-08,Data Call,10:41:04,11:51:12,4208
9591790087,8784499045,526081853962392,295673621853748,2025-01-15,SMS Out,11:26:30,N/A,0
9591790087,7106582310,526081853962392,295673621853748,2025-01-07,Missed Call,15:04:13,N/A,0
9591790087,7106582310,526081853962392,295673621853748,2025-01-18,SMS In,08:36:54,N/A,0
9591790087,7834106647,526081853962392,295673621853748,2025-01-08,Data Call,17:12:47,18:11:04,3497
9591790087,8141167670,526081853962392,295673621853748,2025-01-11,Missed Call,01:51:21,N/A,0
9591790087,8141167670,526081853962392,295673621853748,2025-02-11,Voice In,08:58:29,10:55:50,7041
9591790087,8784499045,526081853962392,295673621853748,2025-01-14,Voice In,18:33:49,20:02:43,5334
9591790087,7805621410,526081853962392,295673621853748,2025-01-26,SMS In,01:31:12,N/A,0
9591790087,7328906989,526081853962392,295673621853748,2025-01-09,Missed Call,07:54:40,N/A,0
9591790087,8141167670,526081853962392,295673621853748,2025-01-09,SMS Out,18:27:14,N/A,0
8137802694,8387816575,268729583631834,904027293990261,2025-01-07,Data Call,13:49:33,14:24:30,2097
8137802694,7106582310,268729583631834,904027293990261,2025-01-03,Missed Call,05:36:12,N/A,0
8137802694,8651516983,268729583631834,904027293990261,2025-01-27,Voice In,15:15:42,17:02:38,6416
8137802694,8784499045,268729583631834,904027293990261,2025-01-23,SMS Out,21:32:23,N/A,0
8137802694,7328906989,268729583631834,904027293990261,2025-01-24,Data Call,03:56:21,05:20:20,5039
8137802694,8141167670,268729583631834,904027293990261,2025-01-28,Data Call,12:40:55,13:45:47,3892
8137802694,7106582310,268729583631834,904027293990261,2025-02-08,Voice Out,22:51:11,00:28:59,5868
8137802694,7834106647,268729583631834,904027293990261,2025-01-01,Data Call,22:48:00,00:17:36,5376
8137802694,8387816575,268729583631834,904027293990261,2025-01-06,SMS In,03:50:41,N/A,0
8137802694,9591790087,268729583631834,904027293990261,2025-02-06,SMS In,15:23:25,N/A,0
8137802694,8387816575,268729583631834,904027293990261,2025-01-14,Data Call,08:31:03,10:09:31,5908
8137802694,7805621410,268729583631834,904027293990261,2025-01-14,Data Call,19:31:54,19:58:35,1601
8137802694,7106582310,268729583631834,904027293990261,2025-01-28,Voice In,00:34:59,00:38:55,236
8137802694,8141167670,268729583631834,904027293990261,2025-01-19,Voice In,07:00:26,07:56:38,3372
8137802694,7328906989,268729583631834,904027293990261,2025-01-19,Data Call,02:14:23,02:20:31,368
8137802694,8141167670,268729583631834,904027293990261,2025-02-07,Missed Call,18:20:54,N/A,0
8137802694,7805621410,268729583631834,904027293990261,2025-01-02,SMS Out,22:19:15,N/A,0
8137802694,8387816575,268729583631834,904027293990261,2025-01-05,SMS Out,22:28:27,N/A,0
8137802694,7805621410,268729583631834,904027293990261,2025-01-30,Voice In,18:29:33,20:27:22,7069
8137802694,7805621410,268729583631834,904027293990261,2025-01-27,Missed Call,20:44:49,N/A,0
8137802694,7805621410,268729583631834,904027293990261,2025-01-19,Voice Out,12:38:20,13:33:35,3315
8387816575,7834106647,415048164710093,314486832486706,2025-02-10,Missed Call,13:43:07,N/A,0
8387816575,7834106647,415048164710093,314486832486706,2025-01-26,SMS Out,19:33:29,N/A,0
8387816575,8784499045,415048164710093,314486832486706,2025-01-01,Data Call,12:44:30,14:32:08,6458
8387816575,7805621410,415048164710093,314486832486706,2025-01-09,SMS In,12:40:14,N/A,0
8387816575,7805621410,415048164710093,314486832486706,2025-01-19,SMS Out,04:57:48,N/A,0
8387816575,8137802694,415048164710093,314486832486706,2025-02-04,SMS In,21:56:52,N/A,0
8387816575,8784499045,415048164710093,314486832486706,2025-01-06,Voice Out,00:44:27,01:13:36,1749
8387816575,9591790087,415048164710093,314486832486706,2025-02-05,Data Call,14:22:28,14:51:55,1767
8387816575,8784499045,415048164710093,314486832486706,2025-01-14,SMS Out,10:50:27,N/A,0
8387816575,7328906989,415048164710093,314486832486706,2025-02-11,Data Call,22:48:38,22:57:43,545
8387816575,7805621410,415048164710093,314486832486706,2025-01-23,SMS Out,12:12:57,N/A,0
8387816575,8141167670,415048164710093,314486832486706,2025-01-13,SMS Out,17:37:39,N/A,0
8387816575,7328906989,415048164710093,314486832486706,2025-01-22,SMS Out,06:00:51,N/A,0
8387816575,8651516983,415048164710093,314486832486706,2025-01-14,SMS In,21:13:03,N/A,0
8387816575,7328906989,415048164710093,314486832486706,2025-01-25,SMS In,03:18:23,N/A,0
8387816575,7834106647,415048164710093,314486832486706,2025-01-05,Voice In,20:05:42,21:17:05,4283
8387816575,7106582310,415048164710093,314486832486706,2025-01-09,Voice In,18:39:07,19:11:14,1927
8387816575,7106582310,415048164710093,314486832486706,2025-01-11,SMS Out,18:24:58,N/A,0
8387816575,8651516983,415048164710093,314486832486706,2025-02-08,Voice Out,11:57:17,13:39:47,6150
8387816575,8784499045,415048164710093,314486832486706,2025-02-06,Voice In,09:11:30,10:55:50,6260
8387816575,7106582310,415048164710093,314486832486706,2025-01-13,SMS Out,09:40:29,N/A,0
8387816575,8651516983,415048164710093,314486832486706,2025-01-16,Missed Call,19:17:53,N/A,0
8387816575,7328906989,415048164710093,314486832486706,2025-02-02,Voice Out,20:14:34,21:07:10,3156
8387816575,7834106647,415048164710093,314486832486706,2025-01-29,Missed Call,11:21:25,N/A,0
7328906989,8651516983,940879294841009,812561220188961,2025-01-05,Voice In,18:25:24,19:47:29,4925
7328906989,8141167670,940879294841009,812561220188961,2025-01-28,Missed Call,05:23:57,N/A,0
7328906989,8141167670,940879294841009,812561220188961,2025-02-02,SMS Out,02:33:09,N/A,0
7328906989,8141167670,940879294841009,812561220188961,2025-01-31,SMS In,06:58:54,N/A,0
7328906989,7834106647,940879294841009,812561220188961,2025-02-02,SMS In,05:33:17,N/A,0
7328906989,9591790087,940879294841009,812561220188961,2025-02-01,Voice Out,18:21:30,20:12:37,6667
7328906989,8137802694,940879294841009,812561220188961,2025-02-06,Voice Out,06:21:16,07:07:54,2798
7328906989,8651516983,940879294841009,812561220188961,2025-01-23,Missed Call,01:20:14,N/A,0
7328906989,8651516983,940879294841009,812561220188961,2025-01-06,Data Call,15:21:02,16:39:16,4694
7328906989,7106582310,940879294841009,812561220188961,2025-01-20,Data Call,23:04:14,00:34:05,5391
7328906989,8141167670,940879294841009,812561220188961,2025-01-15,Voice Out,11:52:23,13:16:59,5076
7328906989,7834106647,940879294841009,812561220188961,2025-01-07,Voice Out,14:59:27,16:28:20,5333
7328906989,7834106647,940879294841009,812561220188961,2025-01-16,SMS In,03:58:56,N/A,0
7328906989,7805621410,940879294841009,812561220188961,2025-01-24,Voice Out,16:13:44,16:58:13,2669
7328906989,7834106647,940879294841009,812561220188961,2025-01-27,Missed Call,11:18:36,N/A,0
7328906989,7834106647,940879294841009,812561220188961,2025-01-08,SMS Out,11:07:29,N/A,0
7328906989,8387816575,940879294841009,812561220188961,2025-01-18,Voice In,20:04:20,21:30:07,5147
7328906989,7805621410,940879294841009,812561220188961,2025-01-15,Voice Out,11:33:50,12:30:20,3390
7328906989,8137802694,940879294841009,812561220188961,2025-02-08,SMS In,12:00:46,N/A,0
7328906989,8387816575,940879294841009,812561220188961,2025-01-01,Missed Call,11:32:04,N/A,0
7328906989,7834106647,940879294841009,812561220188961,2025-01-20,Missed Call,00:24:31,N/A,0
7328906989,7834106647,940879294841009,812561220188961,2025-01-29,SMS Out,02:17:11,N/A,0
7834106647,8651516983,145554365726173,774201349325316,2025-02-04,Missed Call,14:19:35,N/A,0
7834106647,7328906989,145554365726173,774201349325316,2025-01-20,Voice In,12:32:31,14:05:53,5602
7834106647,8387816575,145554365726173,774201349325316,2025-01-22,Data Call,15:25:22,15:39:49,867
7834106647,8141167670,145554365726173,774201349325316,2025-01-18,Voice Out,03:02:49,04:43:15,6026
7834106647,8651516983,145554365726173,774201349325316,2025-02-10,Voice Out,20:46:13,21:06:28,1215
7834106647,8784499045,145554365726173,774201349325316,2025-01-09,Voice In,17:19:14,17:40:50,1296
7834106647,9591790087,145554365726173,774201349325316,2025-01-14,Data Call,14:01:10,15:39:37,5907
7834106647,7106582310,145554365726173,774201349325316,2025-01-23,Voice Out,16:36:28,17:54:25,4677
7834106647,8387816575,145554365726173,774201349325316,2025-01-04,SMS Out,19:43:53,N/A,0
7834106647,8651516983,145554365726173,774201349325316,2025-01-24,Data Call,15:23:44,16:15:20,3096
7834106647,7328906989,145554365726173,774201349325316,2025-02-01,SMS Out,14:58:17,N/A,0
7834106647,8387816575,145554365726173,774201349325316,2025-01-21,Data Call,12:20:56,13:07:48,2812
7834106647,7106582310,145554365726173,774201349325316,2025-01-01,SMS In,13:02:30,N/A,0
7834106647,8387816575,145554365726173,774201349325316,2025-01-19,SMS In,07:41:38,N/A,0
7834106647,7805621410,145554365726173,774201349325316,2025-01-31,Voice In,20:47:42,21:00:13,751
7834106647,9591790087,145554365726173,774201349325316,2025-01-05,Voice Out,18:02:13,18:51:43,2970
7834106647,9591790087,145554365726173,774201349325316,2025-01-26,Data Call,06:43:17,08:32:07,6530
7834106647,8387816575,145554365726173,774201349325316,2025-01-11,Data Call,12:41:02,14:37:24,6982
7834106647,8387816575,145554365726173,774201349325316,2025-01-05,Voice Out,12:53:08,14:05:03,4315
7834106647,8387816575,145554365726173,774201349325316,2025-01-11,SMS Out,09:11:22,N/A,0
8141167670,9368522400,411332291877105,089447716798660,2025-01-20,Voice In,17:40:01,17:46:12,371
8651516983,9767659367,931452140592536,384611060731884,2025-02-10,Data Call,17:02:00,17:24:00,1320
9591790087,8132261229,526081853962392,295673621853748,2025-01-23,Missed Call,16:12:52,N/A,0
8387816575,7291011365,415048164710093,314486832486706,2025-01-22,SMS Out,12:09:36,N/A,0
7328906989,9694687207,940879294841009,812561220188961,2025-01-07,SMS Out,05:42:43,N/A,0
7834106647,9991986127,145554365726173,774201349325316,2025-01-21,Missed Call,18:21:48,N/A,0
9996866260,7595954174,203565617120800,958709806796762,2025-01-06,SMS Out,03:26:51,N/A,0
9996866260,7595954174,203565617120800,958709806796762,2025-01-06,SMS In,16:33:19,N/A,0
9996866260,8135209045,203565617120800,958709806796762,2025-02-08,SMS Out,21:47:04,N/A,0
9996866260,7062473516,203565617120800,958709806796762,2025-01-23,Voice In,19:34:11,20:47:46,4415
9996866260,7062473516,203565617120800,958709806796762,2025-01-21,Data Call,09:29:58,10:37:34,4056
9996866260,9295130164,203565617120800,958709806796762,2025-01-24,Data Call,15:49:27,16:26:20,2213
9996866260,9139465493,203565617120800,958709806796762,2025-01-22,SMS In,15:09:47,N/A,0
9996866260,7595954174,203565617120800,958709806796762,2025-01-02,Data Call,00:36:44,01:15:39,2335
9996866260,9295130164,203565617120800,958709806796762,2025-01-25,SMS In,02:26:37,N/A,0
9996866260,9469845771,203565617120800,958709806796762,2025-01-07,Data Call,14:59:13,16:26:28,5235
9996866260,7062473516,203565617120800,958709806796762,2025-01-14,Voice In,12:03:04,13:36:56,5632
9996866260,8115956822,203565617120800,958709806796762,2025-02-04,SMS In,15:50:49,N/A,0
9996866260,7062473516,203565617120800,958709806796762,2025-02-08,SMS Out,08:54:06,N/A,0
9996866260,8135209045,203565617120800,958709806796762,2025-01-08,Voice In,02:50:50,02:57:42,412
9996866260,9469845771,203565617120800,958709806796762,2025-01-29,Data Call,18:55:03,19:01:37,394
9996866260,7595954174,203565617120800,958709806796762,2025-01-07,SMS In,07:00:05,N/A,0
9996866260,7595954174,203565617120800,958709806796762,2025-02-04,Voice In,00:55:24,01:15:04,1180
9996866260,7595954174,203565617120800,958709806796762,2025-02-07,SMS In,02:43:22,N/A,0
9996866260,9139465493,203565617120800,958709806796762,2025-01-22,Missed Call,01:17:49,N/A,0
9996866260,9295130164,203565617120800,958709806796762,2025-01-29,Data Call,14:38:02,14:57:47,1185
9996866260,9469845771,203565617120800,958709806796762,2025-01-03,Voice Out,07:51:23,08:04:15,772
9996866260,9095914199,203565617120800,958709806796762,2025-01-28,Data Call,12:08:49,13:29:34,4845
9996866260,7595954174,203565617120800,958709806796762,2025-02-03,SMS Out,01:12:48,N/A,0
9996866260,7062473516,203565617120800,958709806796762,2025-02-08,Voice Out,09:07:43,09:43:44,2161
9996866260,9095914199,203565617120800,958709806796762,2025-02-11,Voice Out,16:03:06,17:22:00,4734
7595954174,7062473516,636581523853036,617325069230667,2025-01-10,Voice In,00:40:09,01:06:32,1583
7595954174,9996866260,636581523853036,617325069230667,2025-02-01,SMS Out,09:34:08,N/A,0
7595954174,9095914199,636581523853036,617325069230667,2025-01-31,Voice In,22:20:50,00:00:08,5958
7595954174,9095914199,636581523853036,617325069230667,2025-02-02,SMS Out,00:17:12,N/A,0
7595954174,9095914199,636581523853036,617325069230667,2025-01-25,SMS Out,08:02:27,N/A,0
7595954174,9788554155,636581523853036,617325069230667,2025-02-01,Data Call,18:41:12,20:21:44,6032
7595954174,9469845771,636581523853036,617325069230667,2025-02-06,Voice In,10:51:23,11:52:53,3690
7595954174,8135209045,636581523853036,617325069230667,2025-02-09,SMS In,09:22:21,N/A,0
7595954174,9095914199,636581523853036,617325069230667,2025-02-11,Data Call,02:27:19,03:34:54,4055
7595954174,9469845771,636581523853036,617325069230667,2025-01-14,Voice Out,01:57:58,03:03:04,3906
7595954174,7062473516,636581523853036,617325069230667,2025-01-13,Missed Call,22:42:47,N/A,0
7595954174,8115956822,636581523853036,617325069230667,2025-01-04,Voice Out,12:34:06,13:03:29,1763
7595954174,9095914199,636581523853036,617325069230667,2025-01-19,SMS Out,04:23:50,N/A,0
7595954174,8135209045,636581523853036,617325069230667,2025-01-31,SMS In,19:07:34,N/A,0
7595954174,9788554155,636581523853036,617325069230667,2025-02-09,Voice Out,23:52:37,23:54:46,129
7595954174,7062473516,636581523853036,617325069230667,2025-01-20,Data Call,19:22:10,20:25:14,3784
7595954174,7062473516,636581523853036,617325069230667,2025-01-08,Voice Out,17:10:03,17:51:22,2479
7595954174,9469845771,636581523853036,617325069230667,2025-01-24,Voice Out,13:04:45,13:34:43,1798
7595954174,8115956822,636581523853036,617325069230667,2025-02-10,Voice In,11:59:04,13:30:11,5467
7595954174,9788554155,636581523853036,617325069230667,2025-02-06,SMS Out,15:55:35,N/A,0
7595954174,8135209045,636581523853036,617325069230667,2025-02-11,Data Call,10:09:26,10:37:14,1668
7595954174,8135209045,636581523853036,617325069230667,2025-01-12,Data Call,09:00:38,09:21:39,1261
7595954174,8115956822,636581523853036,617325069230667,2025-01-07,Data Call,02:05:47,03:23:22,4655
7595954174,9095914199,636581523853036,617325069230667,2025-01-25,Voice Out,14:41:42,16:14:46,5584
7595954174,7062473516,636581523853036,617325069230667,2025-01-15,Missed Call,23:32:04,N/A,0
8115956822,7595954174,504329777534390,437464636175257,2025-01-06,Voice Out,11:13:38,12:12:12,3514
8115956822,9095914199,504329777534390,437464636175257,2025-01-10,Voice In,05:15:45,05:56:35,2450
8115956822,8135209045,504329777534390,437464636175257,2025-01-12,Voice Out,18:41:38,19:06:58,1520
8115956822,8135209045,504329777534390,437464636175257,2025-02-07,SMS Out,10:05:22,N/A,0
8115956822,7595954174,504329777534390,437464636175257,2025-01-13,Voice Out,04:03:25,05:28:56,5131
8115956822,7595954174,504329777534390,437464636175257,2025-01-26,Data Call,10:10:06,10:58:49,2923
8115956822,9996866260,504329777534390,437464636175257,2025-01-11,Data Call,21:51:23,22:10:33,1150
8115956822,7595954174,504329777534390,437464636175257,2025-01-29,SMS Out,05:05:49,N/A,0
8115956822,9139465493,504329777534390,437464636175257,2025-01-11,Voice In,20:53:41,22:42:08,6507
8115956822,9469845771,504329777534390,437464636175257,2025-02-10,Missed Call,23:48:02,N/A,0
8115956822,9139465493,504329777534390,437464636175257,2025-01-08,SMS In,11:14:52,N/A,0
8115956822,8135209045,504329777534390,437464636175257,2025-01-20,Data Call,23:53:02,01:02:59,4197
8115956822,8135209045,504329777534390,437464636175257,2025-02-04,Missed Call,18:46:41,N/A,0
