Calling Party,Called Party,IMEI,IMSI,Call Date,Call Type,Start Time,End Time,Duration (seconds)
8796746448,7267821746,187298635094223,302081023232297,2025-01-10,SMS Out,02:33:25,N/A,0
8796746448,7267821746,187298635094223,302081023232297,2025-02-08,Data Call,04:48:06,06:21:43,5617
8796746448,7267821746,187298635094223,302081023232297,2025-01-15,SMS In,06:25:42,N/A,0
8796746448,7410961535,187298635094223,302081023232297,2025-01-07,Voice Out,20:04:39,20:10:18,339
8796746448,7410961535,187298635094223,302081023232297,2025-02-10,SMS Out,06:31:26,N/A,0
8796746448,7267821746,187298635094223,302081023232297,2025-01-14,SMS Out,14:56:03,N/A,0
8796746448,7612342985,187298635094223,302081023232297,2025-01-20,Voice Out,13:48:49,15:01:54,4385
8796746448,7612342985,187298635094223,302081023232297,2025-01-16,SMS Out,16:33:14,N/A,0
8796746448,7327255014,187298635094223,302081023232297,2025-01-13,Voice Out,15:54:11,16:43:28,2957
8796746448,7267821746,187298635094223,302081023232297,2025-01-19,SMS Out,11:46:41,N/A,0
8796746448,7327255014,187298635094223,302081023232297,2025-02-09,Missed Call,09:36:43,N/A,0
8796746448,7407955443,187298635094223,302081023232297,2025-02-07,SMS Out,01:43:54,N/A,0
8796746448,8112566580,187298635094223,302081023232297,2025-01-27,Data Call,00:51:01,01:36:50,2749
8796746448,7267821746,187298635094223,302081023232297,2025-01-22,SMS In,00:32:51,N/A,0
8796746448,8112566580,187298635094223,302081023232297,2025-01-06,Missed Call,21:39:53,N/A,0
8796746448,7612342985,187298635094223,302081023232297,2025-02-06,Data Call,07:40:38,08:07:07,1589
8796746448,7612342985,187298635094223,302081023232297,2025-02-10,Missed Call,15:25:34,N/A,0
8796746448,7410961535,187298635094223,302081023232297,2025-01-04,Voice In,08:25:29,09:15:04,2975
8796746448,7410961535,187298635094223,302081023232297,2025-02-01,SMS Out,17:36:40,N/A,0
8796746448,7612342985,187298635094223,302081023232297,2025-01-01,SMS Out,19:41:05,N/A,0
8796746448,7612342985,187298635094223,302081023232297,2025-01-31,SMS Out,07:51:56,N/A,0
8796746448,7410961535,187298635094223,302081023232297,2025-01-19,Voice Out,08:31:09,08:57:54,1605
8796746448,7267821746,187298635094223,302081023232297,2025-01-29,Missed Call,16:12:59,N/A,0
8796746448,8112566580,187298635094223,302081023232297,2025-02-08,Voice In,14:08:28,15:58:54,6626
7267821746,8796746448,129279490808632,500186709466459,2025-01-20,Data Call,21:01:14,21:55:18,3244
9947802318,7410961535,333529468227470,944146370117386,2025-01-15,SMS In,03:25:42,N/A,0
9947802318,9896797212,333529468227470,944146370117386,2025-01-30,SMS In,16:06:53,N/A,0
9947802318,7410961535,333529468227470,944146370117386,2025-01-08,Voice In,16:57:42,18:57:37,7195
9947802318,8796746448,333529468227470,944146370117386,2025-02-09,Voice In,13:54:54,15:25:38,5444
9947802318,8112566580,333529468227470,944146370117386,2025-01-08,SMS In,06:57:36,N/A,0
9947802318,8796746448,333529468227470,944146370117386,2025-01-12,Missed Call,22:56:46,N/A,0
9947802318,7410961535,333529468227470,944146370117386,2025-01-06,Voice Out,19:08:02,19:58:42,3040
9947802318,7267821746,333529468227470,944146370117386,2025-01-22,Voice Out,09:13:21,09:29:52,991
9947802318,9896797212,333529468227470,944146370117386,2025-02-11,Missed Call,16:03:37,N/A,0
9947802318,8112566580,333529468227470,944146370117386,2025-01-22,SMS In,01:28:08,N/A,0
9947802318,7612342985,333529468227470,944146370117386,2025-01-03,SMS In,09:33:17,N/A,0
9947802318,7267821746,333529468227470,944146370117386,2025-02-11,Missed Call,05:22:15,N/A,0
9947802318,7410961535,333529468227470,944146370117386,2025-01-14,SMS In,18:16:01,N/A,0
9947802318,7410961535,333529468227470,944146370117386,2025-02-09,Voice Out,20:22:26,21:07:51,2725
9947802318,7407955443,333529468227470,944146370117386,2025-01-20,Data Call,05:44:55,06:55:07,4212
9947802318,7267821746,333529468227470,944146370117386,2025-01-13,Voice In,14:08:15,16:03:06,6891
9947802318,7407955443,333529468227470,944146370117386,2025-02-05,SMS Out,22:08:40,N/A,0
9947802318,7407955443,333529468227470,944146370117386,2025-01-01,Voice Out,00:51:09,01:52:55,3706
9947802318,7267821746,333529468227470,944146370117386,2025-01-18,Missed Call,23:29:46,N/A,0
9947802318,7407955443,333529468227470,944146370117386,2025-01-13,SMS In,13:41:59,N/A,0
9947802318,9896797212,333529468227470,944146370117386,2025-01-09,Missed Call,23:43:13,N/A,0
9947802318,7410961535,333529468227470,944146370117386,2025-02-03,SMS Out,11:03:39,N/A,0
9947802318,7267821746,333529468227470,944146370117386,2025-01-06,Voice In,13:51:57,14:24:17,1940
9947802318,8112566580,333529468227470,944146370117386,2025-01-07,Data Call,07:56:51,09:08:28,4297
9947802318,7327255014,333529468227470,944146370117386,2025-01-24,Data Call,13:21:49,14:23:33,3704
9947802318,8796746448,333529468227470,944146370117386,2025-01-13,Data Call,18:30:31,18:33:59,208
8796746448,9947802318,187298635094223,302081023232297,2025-01-29,SMS Out,17:20:40,N/A,0
7407955443,9896797212,012827141153362,287079447892562,2025-01-11,Missed Call,18:29:52,N/A,0
7407955443,9896797212,012827141153362,287079447892562,2025-01-15,SMS Out,15:03:45,N/A,0
7407955443,7267821746,012827141153362,287079447892562,2025-01-05,SMS Out,00:05:26,N/A,0
7407955443,7327255014,012827141153362,287079447892562,2025-02-09,Data Call,21:56:20,23:48:36,6736
7407955443,9947802318,012827141153362,287079447892562,2025-01-23,SMS Out,19:56:57,N/A,0
7407955443,9896797212,012827141153362,287079447892562,2025-01-07,Missed Call,06:12:45,N/A,0
7407955443,8796746448,012827141153362,287079447892562,2025-01-12,Data Call,23:34:15,01:31:00,7005
7407955443,7327255014,012827141153362,287079447892562,2025-01-31,Voice In,16:10:59,17:00:02,2943
7407955443,8112566580,012827141153362,287079447892562,2025-01-04,SMS Out,23:07:46,N/A,0
7407955443,7267821746,012827141153362,287079447892562,2025-01-18,Data Call,02:07:15,02:31:25,1450
7407955443,8796746448,012827141153362,287079447892562,2025-01-08,Voice In,18:54:09,19:30:33,2184
7407955443,7267821746,012827141153362,287079447892562,2025-01-21,Missed Call,21:43:49,N/A,0
7407955443,8112566580,012827141153362,287079447892562,2025-01-06,Voice Out,12:58:47,13:18:58,1211
7407955443,7612342985,012827141153362,287079447892562,2025-01-08,Voice Out,00:09:43,00:12:03,140
7407955443,7327255014,012827141153362,287079447892562,2025-01-20,Data Call,20:44:52,21:28:23,2611
7407955443,7267821746,012827141153362,287079447892562,2025-01-02,SMS Out,00:12:29,N/A,0
7407955443,8112566580,012827141153362,287079447892562,2025-01-21,Data Call,11:33:52,12:18:46,2694
7407955443,9947802318,012827141153362,287079447892562,2025-01-20,Missed Call,04:23:50,N/A,0
7407955443,7612342985,012827141153362,287079447892562,2025-02-01,Voice Out,03:32:23,04:41:31,4148
7407955443,9896797212,012827141153362,287079447892562,2025-01-18,Missed Call,17:04:06,N/A,0
7407955443,7327255014,012827141153362,287079447892562,2025-02-11,Missed Call,12:35:16,N/A,0
7407955443,8112566580,012827141153362,287079447892562,2025-01-31,SMS In,05:47:09,N/A,0
7407955443,9947802318,012827141153362,287079447892562,2025-02-09,Voice In,08:10:24,09:35:59,5135
7407955443,8796746448,012827141153362,287079447892562,2025-01-05,Missed Call,14:57:05,N/A,0
7407955443,7267821746,012827141153362,287079447892562,2025-02-06,SMS Out,13:06:27,N/A,0
8112566580,7407955443,394019341992505,707118849024674,2025-01-21,Missed Call,23:52:43,N/A,0
7612342985,8796746448,222419569421115,353830713374284,2025-01-21,SMS Out,04:06:06,N/A,0
7612342985,7327255014,222419569421115,353830713374284,2025-01-14,Voice Out,21:30:55,23:30:11,7156
7612342985,7410961535,222419569421115,353830713374284,2025-01-29,Data Call,05:46:18,07:17:57,5499
7612342985,8796746448,222419569421115,353830713374284,2025-01-04,Voice In,10:47:11,11:59:22,4331
7612342985,7327255014,222419569421115,353830713374284,2025-02-06,Missed Call,21:36:25,N/A,0
7612342985,7327255014,222419569421115,353830713374284,2025-01-25,Data Call,00:26:36,01:11:12,2676
7612342985,7407955443,222419569421115,353830713374284,2025-01-18,SMS In,22:28:32,N/A,0
7612342985,7267821746,222419569421115,353830713374284,2025-02-02,Voice Out,13:33:56,13:53:02,1146
7612342985,9947802318,222419569421115,353830713374284,2025-02-01,SMS In,00:06:11,N/A,0
7612342985,7327255014,222419569421115,353830713374284,2025-02-10,SMS In,18:05:11,N/A,0
7612342985,7410961535,222419569421115,353830713374284,2025-01-27,Voice Out,21:36:31,21:38:32,121
7612342985,7410961535,222419569421115,353830713374284,2025-02-09,Missed Call,14:17:18,N/A,0
7612342985,9896797212,222419569421115,353830713374284,2025-02-02,Missed Call,08:45:52,N/A,0
7612342985,7327255014,222419569421115,353830713374284,2025-01-19,SMS In,09:13:05,N/A,0
7612342985,7407955443,222419569421115,353830713374284,2025-01-29,Voice Out,10:40:36,11:38:48,3492
7612342985,9896797212,222419569421115,353830713374284,2025-01-06,Missed Call,21:48:50,N/A,0
7612342985,7410961535,222419569421115,353830713374284,2025-02-09,SMS Out,22:58:21,N/A,0
7612342985,9896797212,222419569421115,353830713374284,2025-01-11,Voice Out,03:57:23,05:47:40,6617
7612342985,7410961535,222419569421115,353830713374284,2025-02-03,Voice Out,13:25:07,15:00:05,5698
7612342985,7407955443,222419569421115,353830713374284,2025-02-08,Data Call,12:23:16,13:14:18,3062
7612342985,7267821746,222419569421115,353830713374284,2025-02-06,SMS In,10:30:47,N/A,0
7612342985,8112566580,222419569421115,353830713374284,2025-01-24,SMS In,23:18:37,N/A,0
7612342985,7407955443,222419569421115,353830713374284,2025-01-31,Voice In,03:03:10,03:35:45,1955
7612342985,8112566580,222419569421115,353830713374284,2025-01-08,Data Call,00:06:13,01:54:32,6499
7612342985,9896797212,222419569421115,353830713374284,2025-01-31,SMS In,14:25:57,N/A,0
7612342985,8796746448,222419569421115,353830713374284,2025-01-31,Missed Call,12:20:51,N/A,0
7612342985,7267821746,222419569421115,353830713374284,2025-01-25,Voice In,10:18:14,10:21:36,202
7612342985,9947802318,222419569421115,353830713374284,2025-01-06,Voice In,00:19:50,00:24:59,309
7407955443,7612342985,012827141153362,287079447892562,2025-01-23,Data Call,15:02:33,15:38:07,2134
7327255014,8796746448,145999650225365,485468775101095,2025-01-29,Missed Call,23:43:44,N/A,0
7327255014,8796746448,145999650225365,485468775101095,2025-01-23,Voice In,08:13:32,08:54:04,2432
7327255014,9947802318,145999650225365,485468775101095,2025-02-03,SMS In,09:40:29,N/A,0
7327255014,8112566580,145999650225365,485468775101095,2025-02-01,SMS In,10:21:36,N/A,0
7327255014,8112566580,145999650225365,485468775101095,2025-01-30,SMS Out,21:44:54,N/A,0
7327255014,8796746448,145999650225365,485468775101095,2025-01-04,Voice In,09:46:45,11:05:36,4731
7327255014,7267821746,145999650225365,485468775101095,2025-02-02,SMS In,02:22:45,N/A,0
7327255014,8796746448,145999650225365,485468775101095,2025-01-06,Voice In,10:47:30,12:20:33,5583
7327255014,8796746448,145999650225365,485468775101095,2025-01-06,Voice In,11:48:23,13:31:21,6178
7327255014,8796746448,145999650225365,485468775101095,2025-01-18,Data Call,06:27:04,07:28:55,3711
7327255014,8796746448,145999650225365,485468775101095,2025-01-25,Data Call,03:08:33,03:34:26,1553
7327255014,8796746448,145999650225365,485468775101095,2025-02-04,SMS In,09:37:04,N/A,0
7327255014,7410961535,145999650225365,485468775101095,2025-02-07,Data Call,04:12:11,04:59:53,2862
7327255014,9947802318,145999650225365,485468775101095,2025-01-30,SMS Out,01:34:14,N/A,0
7327255014,8112566580,145999650225365,485468775101095,2025-01-01,Voice In,01:04:17,01:17:38,801
7327255014,7410961535,145999650225365,485468775101095,2025-01-17,Voice Out,09:01:08,10:52:05,6657
7327255014,9896797212,145999650225365,485468775101095,2025-01-23,SMS Out,04:59:39,N/A,0
7327255014,9896797212,145999650225365,485468775101095,2025-02-09,Missed Call,15:17:38,N/A,0
7327255014,8796746448,145999650225365,485468775101095,2025-01-26,Data Call,05:42:18,05:46:53,275
7327255014,7407955443,145999650225365,485468775101095,2025-01-16,Voice Out,15:54:22,16:14:02,1180
7327255014,8112566580,145999650225365,485468775101095,2025-01-15,Voice Out,13:14:05,13:59:00,2695
7327255014,8112566580,145999650225365,485468775101095,2025-01-20,SMS In,17:39:14,N/A,0
7327255014,9896797212,145999650225365,485468775101095,2025-01-13,SMS Out,15:10:05,N/A,0
7327255014,7410961535,145999650225365,485468775101095,2025-01-28,Voice In,23:49:55,00:19:39,1784
7327255014,7612342985,145999650225365,485468775101095,2025-02-02,Missed Call,11:59:53,N/A,0
7327255014,9896797212,145999650225365,485468775101095,2025-01-23,SMS Out,04:02:01,N/A,0
7267821746,7327255014,129279490808632,500186709466459,2025-02-03,Voice In,10:33:58,11:44:53,4255
9896797212,7267821746,473767356135122,590183047811055,2025-01-25,SMS Out,16:33:32,N/A,0
9896797212,7410961535,473767356135122,590183047811055,2025-01-19,SMS Out,14:41:03,N/A,0
9896797212,7267821746,473767356135122,590183047811055,2025-01-04,SMS In,07:34:29,N/A,0
9896797212,8796746448,473767356135122,590183047811055,2025-02-06,Data Call,18:28:49,19:44:17,4528
9896797212,7410961535,473767356135122,590183047811055,2025-01-24,SMS In,16:09:56,N/A,0
9896797212,9947802318,473767356135122,590183047811055,2025-02-04,Voice Out,03:30:31,03:57:10,1599
9896797212,7407955443,473767356135122,590183047811055,2025-02-02,Missed Call,16:15:09,N/A,0
9896797212,7407955443,473767356135122,590183047811055,2025-01-13,Missed Call,03:51:58,N/A,0
9896797212,7612342985,473767356135122,590183047811055,2025-01-02,Data Call,21:01:10,21:15:28,858
9896797212,8112566580,473767356135122,590183047811055,2025-01-30,Voice In,03:04:22,04:49:19,6297
9896797212,7327255014,473767356135122,590183047811055,2025-02-10,Data Call,08:43:30,08:52:22,532
9896797212,7612342985,473767356135122,590183047811055,2025-01-09,SMS In,06:59:58,N/A,0
9896797212,8112566580,473767356135122,590183047811055,2025-02-02,SMS Out,14:58:14,N/A,0
9896797212,7612342985,473767356135122,590183047811055,2025-02-04,Data Call,19:31:03,21:21:01,6598
9896797212,7410961535,473767356135122,590183047811055,2025-02-05,Voice Out,16:13:15,18:00:54,6459
9896797212,7327255014,473767356135122,590183047811055,2025-01-14,Voice Out,10:04:37,11:36:38,5521
9896797212,8796746448,473767356135122,590183047811055,2025-01-14,SMS Out,02:24:45,N/A,0
9896797212,8112566580,473767356135122,590183047811055,2025-01-29,Voice In,05:41:12,07:26:50,6338
9896797212,8112566580,473767356135122,590183047811055,2025-01-18,SMS Out,06:39:52,N/A,0
9896797212,8112566580,473767356135122,590183047811055,2025-01-01,Data Call,04:29:58,04:31:06,68
9896797212,7407955443,473767356135122,590183047811055,2025-01-13,Data Call,10:00:06,10:54:07,3241
9896797212,7612342985,473767356135122,590183047811055,2025-02-07,Data Call,22:27:29,22:37:14,585
9896797212,8112566580,473767356135122,590183047811055,2025-01-05,SMS Out,15:48:14,N/A,0
9896797212,7267821746,473767356135122,590183047811055,2025-01-24,SMS Out,12:23:37,N/A,0
9896797212,7410961535,473767356135122,590183047811055,2025-02-07,Missed Call,15:08:06,N/A,0
7612342985,9896797212,222419569421115,353830713374284,2025-01-07,Data Call,18:35:24,19:51:10,4546
7267821746,9947802318,129279490808632,500186709466459,2025-02-05,Voice Out,11:01:35,11:56:24,3289
7267821746,9947802318,129279490808632,500186709466459,2025-01-22,SMS Out,07:24:07,N/A,0
7267821746,9947802318,129279490808632,500186709466459,2025-02-03,Voice Out,21:10:06,22:46:32,5786
7267821746,7407955443,129279490808632,500186709466459,2025-01-07,Voice In,00:45:15,02:31:54,6399
7267821746,9896797212,129279490808632,500186709466459,2025-01-05,SMS Out,09:29:22,N/A,0
7267821746,7407955443,129279490808632,500186709466459,2025-02-01,Voice In,19:40:28,20:19:59,2371
7267821746,7327255014,129279490808632,500186709466459,2025-02-05,SMS In,21:14:17,N/A,0
7267821746,7407955443,129279490808632,500186709466459,2025-01-24,SMS Out,08:02:00,N/A,0
7267821746,9896797212,129279490808632,500186709466459,2025-02-11,Missed Call,18:23:01,N/A,0
7267821746,7407955443,129279490808632,500186709466459,2025-01-29,SMS Out,16:47:41,N/A,0
7267821746,8796746448,129279490808632,500186709466459,2025-01-05,Voice Out,06:37:46,06:40:11,145
7267821746,7612342985,129279490808632,500186709466459,2025-02-03,Data Call,13:31:55,13:38:48,413
7267821746,7407955443,129279490808632,500186709466459,2025-01-03,Voice Out,19:30:48,21:09:08,5900
7267821746,7612342985,129279490808632,500186709466459,2025-02-06,Data Call,07:25:48,09:24:47,7139
7267821746,7327255014,129279490808632,500186709466459,2025-02-07,Data Call,01:20:06,02:09:40,2974
7267821746,8112566580,129279490808632,500186709466459,2025-02-03,SMS In,23:19:10,N/A,0
7267821746,9896797212,129279490808632,500186709466459,2025-01-03,Data Call,18:00:22,18:28:03,1661
7267821746,7410961535,129279490808632,500186709466459,2025-02-08,Missed Call,17:58:28,N/A,0
7267821746,7407955443,129279490808632,500186709466459,2025-01-22,SMS In,18:03:59,N/A,0
7267821746,8796746448,129279490808632,500186709466459,2025-01-31,Voice In,03:45:56,05:00:06,4450
7267821746,8112566580,129279490808632,500186709466459,2025-01-17,Data Call,11:36:42,12:58:52,4930
7267821746,7327255014,129279490808632,500186709466459,2025-01-12,Voice Out,03:29:07,04:57:05,5278
7267821746,9947802318,129279490808632,500186709466459,2025-01-06,Missed Call,19:17:24,N/A,0
7267821746,9947802318,129279490808632,500186709466459,2025-02-04,SMS In,12:48:00,N/A,0
7267821746,8112566580,129279490808632,500186709466459,2025-01-29,SMS In,21:20:06,N/A,0
7267821746,8112566580,129279490808632,500186709466459,2025-01-04,SMS In,10:46:15,N/A,0
7267821746,9896797212,129279490808632,500186709466459,2025-01-26,Data Call,20:35:47,21:35:15,3568
7267821746,9896797212,129279490808632,500186709466459,2025-01-30,SMS Out,02:06:45,N/A,0
7267821746,8112566580,129279490808632,500186709466459,2025-02-01,SMS Out,18:09:56,N/A,0
7410961535,7267821746,999266703704476,680108138109819,2025-01-03,Voice In,00:38:52,01:35:34,3402
7410961535,7327255014,999266703704476,680108138109819,2025-01-03,Voice Out,06:25:11,07:58:40,5609
7410961535,8112566580,999266703704476,680108138109819,2025-01-01,Data Call,03:06:50,05:04:06,7036
7410961535,9947802318,999266703704476,680108138109819,2025-02-10,Data Call,14:26:06,15:53:22,5236
7410961535,8112566580,999266703704476,680108138109819,2025-01-29,SMS Out,08:09:42,N/A,0
7410961535,7407955443,999266703704476,680108138109819,2025-01-09,Data Call,15:18:22,15:44:27,1565
7410961535,8112566580,999266703704476,680108138109819,2025-01-16,Missed Call,16:55:20,N/A,0
7410961535,8112566580,999266703704476,680108138109819,2025-02-06,SMS Out,22:06:10,N/A,0
7410961535,7327255014,999266703704476,680108138109819,2025-01-23,SMS In,09:37:51,N/A,0
7410961535,7407955443,999266703704476,680108138109819,2025-01-08,Voice Out,02:22:31,04:14:40,6729
7410961535,7407955443,999266703704476,680108138109819,2025-01-20,Voice In,09:44:44,10:49:37,3893
7410961535,9896797212,999266703704476,680108138109819,2025-01-03,Voice In,04:01:46,05:07:19,3933
7410961535,7407955443,999266703704476,680108138109819,2025-01-06,Voice In,18:22:21,20:02:09,5988
7410961535,8112566580,999266703704476,680108138109819,2025-02-10,SMS Out,07:31:53,N/A,0
7410961535,7612342985,999266703704476,680108138109819,2025-01-06,SMS In,19:24:43,N/A,0
7410961535,7407955443,999266703704476,680108138109819,2025-01-22,SMS In,11:42:42,N/A,0
7410961535,7407955443,999266703704476,680108138109819,2025-02-08,Missed Call,20:09:03,N/A,0
7410961535,7267821746,999266703704476,680108138109819,2025-01-26,Voice In,14:09:04,15:41:32,5548
7410961535,8796746448,999266703704476,680108138109819,2025-01-16,Missed Call,07:08:28,N/A,0
7410961535,7267821746,999266703704476,680108138109819,2025-01-31,SMS In,18:55:20,N/A,0
7410961535,9896797212,999266703704476,680108138109819,2025-01-01,Voice In,09:45:04,11:14:33,5369
7410961535,9947802318,999266703704476,680108138109819,2025-01-02,Data Call,09:05:19,09:48:49,2610
7410961535,9947802318,999266703704476,680108138109819,2025-01-23,Voice In,09:03:07,09:38:05,2098
7410961535,9896797212,999266703704476,680108138109819,2025-01-10,SMS Out,09:15:51,N/A,0
7410961535,7267821746,999266703704476,680108138109819,2025-01-13,Voice Out,14:03:02,14:46:11,2589
7410961535,7327255014,999266703704476,680108138109819,2025-01-08,SMS In,17:08:26,N/A,0
7410961535,7327255014,999266703704476,680108138109819,2025-01-12,Missed Call,17:18:56,N/A,0
7410961535,7407955443,999266703704476,680108138109819,2025-01-24,Voice In,08:51:46,09:13:11,1285
7410961535,9947802318,999266703704476,680108138109819,2025-01-08,Missed Call,04:32:29,N/A,0
8796746448,7410961535,187298635094223,302081023232297,2025-01-05,Voice Out,03:35:55,03:40:43,288
7612342985,8855047069,222419569421115,353830713374284,2025-01-24,Missed Call,09:40:24,N/A,0
9896797212,8861643483,473767356135122,590183047811055,2025-01-05,SMS Out,10:17:00,N/A,0
7410961535,8073678598,999266703704476,680108138109819,2025-01-01,SMS In,07:01:21,N/A,0
9125732532,7798886211,209631107514888,943819360046469,2025-01-22,Voice Out,21:25:01,23:23:20,7099
9125732532,7798886211,209631107514888,943819360046469,2025-02-05,Voice Out,01:58:02,02:55:32,3450
9125732532,9332480791,209631107514888,943819360046469,2025-01-10,SMS In,09:22:01,N/A,0
9125732532,8268090195,209631107514888,943819360046469,2025-02-06,Voice Out,17:11:46,18:37:58,5172
9125732532,9332480791,209631107514888,943819360046469,2025-01-08,Voice Out,17:42:14,19:04:50,4956
9125732532,7177480729,209631107514888,943819360046469,2025-01-16,Data Call,05:12:10,05:53:24,2474
9125732532,7798886211,209631107514888,943819360046469,2025-02-05,SMS In,16:44:12,N/A,0
9125732532,8268090195,209631107514888,943819360046469,2025-01-04,Voice Out,06:33:12,08:21:01,6469
9125732532,7798886211,209631107514888,943819360046469,2025-02-06,Voice In,22:02:06,00:01:59,7193
9125732532,7798886211,209631107514888,943819360046469,2025-01-16,SMS In,15:06:41,N/A,0
9125732532,9332480791,209631107514888,943819360046469,2025-01-11,Missed Call,16:58:30,N/A,0
9125732532,9332480791,209631107514888,943819360046469,2025-02-10,Missed Call,12:04:15,N/A,0
9125732532,7177480729,209631107514888,943819360046469,2025-01-24,SMS Out,20:12:23,N/A,0
9125732532,8268090195,209631107514888,943819360046469,2025-01-29,Missed Call,18:58:25,N/A,0
9125732532,7177480729,209631107514888,943819360046469,2025-01-25,Voice In,18:08:06,18:53:20,2714
9125732532,7177480729,209631107514888,943819360046469,2025-01-04,SMS Out,14:20:43,N/A,0
9125732532,9332480791,209631107514888,943819360046469,2025-01-23,Voice Out,14:54:41,16:44:34,6593
9125732532,7798886211,209631107514888,943819360046469,2025-01-18,SMS In,10:58:22,N/A,0
9125732532,7177480729,209631107514888,943819360046469,2025-01-11,Voice In,08:19:53,09:41:54,4921
9125732532,7177480729,209631107514888,943819360046469,2025-01-12,Missed Call,15:05:12,N/A,0
9125732532,7177480729,209631107514888,943819360046469,2025-01-02,Data Call,18:54:16,20:51:23,7027
9125732532,7798886211,209631107514888,943819360046469,2025-01-15,Voice Out,04:34:53,05:40:34,3941
9125732532,9332480791,209631107514888,943819360046469,2025-01-02,SMS Out,01:22:01,N/A,0
9125732532,7177480729,209631107514888,943819360046469,2025-01-02,SMS In,03:27:02,N/A,0
9125732532,8268090195,209631107514888,943819360046469,2025-01-12,SMS Out,19:09:12,N/A,0
9125732532,7798886211,209631107514888,943819360046469,2025-01-08,Voice In,17:17:20,18:50:58,5618
9125732532,8268090195,209631107514888,943819360046469,2025-01-23,Voice In,02:28:34,03:39:19,4245
9125732532,9332480791,209631107514888,943819360046469,2025-02-01,Missed Call,14:43:33,N/A,0
7798886211,9125732532,344339117126289,717068928185429,2025-02-08,SMS In,10:44:50,N/A,0
8268090195,7798886211,036971710243330,212703461248713,2025-01-15,Voice Out,09:11:00,09:51:57,2457
8268090195,9332480791,036971710243330,212703461248713,2025-02-10,Voice In,21:42:27,23:37:14,6887
8268090195,7177480729,036971710243330,212703461248713,2025-01-10,Data Call,15:24:40,15:35:56,676
8268090195,7177480729,036971710243330,212703461248713,2025-01-09,Voice Out,20:49:03,21:39:14,3011
8268090195,7798886211,036971710243330,212703461248713,2025-01-10,SMS In,20:57:40,N/A,0
8268090195,7798886211,036971710243330,212703461248713,2025-01-28,Voice In,00:40:04,01:26:04,2760
8268090195,7798886211,036971710243330,212703461248713,2025-01-18,Missed Call,22:14:52,N/A,0
8268090195,7177480729,036971710243330,212703461248713,2025-02-02,Missed Call,17:13:59,N/A,0
8268090195,7177480729,036971710243330,212703461248713,2025-02-10,SMS In,19:11:48,N/A,0
8268090195,7177480729,036971710243330,212703461248713,2025-01-24,Data Call,23:56:26,01:36:39,6013
8268090195,7798886211,036971710243330,212703461248713,2025-01-09,Voice Out,04:59:06,05:17:40,1114
